RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
46604,Mooresville,North Carolina,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237e3,235500,235100,226e3,222600,221e3,22e4,221200,227600,236200,242100,243900,242300,247400,249600,236200,244600,240500,257300,248800,25e4,244700,244700,241100,256200,267500,271e3,260100,260100,272600,272600,268600,271400,276600
10727,Casa Grande,Arizona,371,143900,136600,135700,128500,124e3,121900,120200,118e3,102600,98100,97600,101500,103500,97100,93300,89600,89100,90500,87800,87e3,84300,85900,86900,85500,85400,86700,94500,89400,86200,79700,85400,86300,86500,80900,77900,76600,80200,83600,83e3,82e3,77900,78300,75e3,81500,82800,88600,9e4,90900,91500,88400,90600,90300,93600,97700,103800,104900,109900,107e3,110400,104900,116800,12e4,124700,120300,117800,129500,131e3,133500,122100,121300,119800,122500,121200,122800,119400,119100,120700,118300,118400,117400,123500,123900,131400,134800,139e3,135900,142400,145100,144400,136300,129800,131300,127300,132900,135300,136900,134700,133500,135800,135700,139100,148e3,156900,157e3,156700,155e3,153e3,152200,154e3,155700,156900,156e3,157900,160400,161100,166700,161100,159100,151200,157300,161600,166300,164700,169800
20323,Salisbury,North Carolina,372,132e3,130200,118700,119700,116500,121500,116100,128800,129e3,144400,137800,128500,121400,116600,123800,121200,121400,123600,128e3,132500,128100,128400,128300,121700,116900,109400,117800,118200,131400,116500,111400,106500,122900,129500,137700,128e3,122100,106100,106e3,114500,115900,111300,87700,97600,107500,113800,109700,116700,132800,133200,125300,121200,109100,107200,107200,110200,118600,118700,113600,105200,94200,103e3,105700,108400,107200,109800,109e3,112800,112900,130400,123900,110300,97900,104e3,112e3,115900,114e3,122100,125900,123700,119900,115700,119200,121e3,124100,127e3,127300,119e3,114600,111500,116500,124e3,126900,124900,129800,133700,133600,121300,124300,131500,138800,135700,130800,124400,128100,127700,135500,130600,134900,125600,127100,122e3,129800,124400,124200,131500,129e3,135800,128400,128700,142800,138700,148900,134100
4032,Centreville,Virginia,373,349900,345100,332500,317100,312300,319600,316100,3e5,283100,279900,259500,253400,254e3,263800,261400,253300,265100,279300,282500,284700,282700,288400,276300,272100,269100,284900,292500,309100,317800,316500,312800,304200,307e3,308500,296100,304200,302500,305100,296400,306700,322600,329800,317700,317500,311600,307300,297700,306400,308800,315700,308100,323e3,337300,345900,351500,341800,334700,327300,324e3,334700,337100,347200,344800,342900,356700,359100,359400,348800,350400,351900,350200,348300,351800,349500,347300,346500,354600,367800,371700,369100,361700,361e3,347300,348100,348e3,364400,364200,370400,367e3,366400,358600,354500,354200,357e3,361600,361100,360100,354200,358800,360300,369100,365e3,365900,368700,368600,367800,370700,373800,374100,375800,379e3,386800,384500,395900,393400,387e3,374100,373600,378800,,,,,
40737,San Marcos,California,374,436300,402e3,371500,361800,359100,347400,337600,329700,327200,324200,324e3,318500,334200,332600,324900,310200,334e3,343200,356200,352600,357400,354400,344800,363300,359500,360100,346500,344300,328400,328e3,340200,348900,354300,331300,323500,324900,344800,344700,321400,313900,316500,323800,317500,327100,328100,331700,324400,342600,354600,351800,343200,338e3,353200,363300,366e3,374400,368600,375600,375900,394e3,403300,412800,408500,415800,420600,432500,441200,448700,450800,449100,441500,446700,464800,473300,471600,451300,443600,454100,464100,471500,453300,457400,475100,496900,495700,483200,491700,495800,504900,498500,491100,478800,487900,493900,506800,508100,511100,493200,490800,496700,515700,513700,511400,517800,518500,520600,539700,539300,550500,527900,535300,534200,551200,563100,562600,557700,554800,555e3,550700,564e3,564100,578100,576e3,591400
41025,Spring Valley,California,375,309800,291200,273e3,257700,256100,254100,249600,242300,234400,222400,208800,221300,219400,226200,190900,191100,185900,201100,199600,213200,221500,237800,243400,245500,241200,247800,256500,264100,262400,262600,263700,252500,253400,249900,267600,261800,252300,240400,234e3,248e3,247100,250300,246100,254200,256300,252200,241900,240700,242300,241600,252400,248900,256800,248200,270700,284200,295700,292700,288800,294e3,288500,291900,296200,303600,301300,308800,315e3,317700,302400,290900,292400,309100,323e3,330900,331e3,333700,337400,340600,338900,345400,351e3,353500,370500,365900,376e3,357300,365200,364500,363400,363800,365500,369100,396900,406900,413200,390500,389700,392200,397e3,399100,407700,406700,410500,409e3,411700,411200,424900,436700,437900,421400,413800,419200,429400,432100,431400,436300,446300,446300,456700,453700,461200,443900,441100,441500
41574,Waterford,Michigan,376,125700,121400,113800,111800,112900,102300,98e3,85200,84200,78700,82900,74600,68700,58600,59300,60200,6e4,59400,61100,59500,64900,72100,78500,78300,73300,67500,65600,63500,69e3,69100,66300,62500,60100,57600,58800,56100,59100,55800,59100,62e3,62800,61500,57600,59200,65100,67300,69200,66e3,69300,67900,69700,67900,69900,73900,69e3,70100,66200,71e3,74800,80100,85400,82400,83600,84500,97e3,103600,106500,105800,106800,113500,113e3,115400,122700,123200,123300,116200,118100,118300,121500,122300,121900,119800,122100,127e3,130100,130900,128600,129300,131700,132700,134200,132e3,131600,129600,131300,131400,140800,141700,148100,144e3,144300,141100,138300,140200,143800,146400,146300,142700,144100,148600,151600,153100,152200,152300,149600,148900,152e3,158900,159500,153900,154800,160200,165800,162900
39483,Lodi,California,377,275e3,262800,247100,228700,225900,221700,208800,196500,187200,179200,172200,172200,164800,162e3,154300,152400,153700,149100,155200,170200,182400,190800,178600,173900,175200,173500,176100,161100,161100,159800,184700,187700,169500,152200,150300,164900,168500,164800,156400,148900,144200,150100,158900,156700,154100,144800,146500,144800,156400,170300,176300,174100,171600,174300,176500,189800,198100,208300,203800,189100,198e3,198200,223e3,203200,208400,206100,228300,232700,235800,238200,242900,244200,238e3,232800,236400,237400,241800,245300,246400,244100,242100,245500,241e3,247200,248100,259700,255800,261e3,263400,269500,273300,263800,268700,269200,282600,282100,284700,291100,296e3,285200,278100,279800,290800,298400,302100,306500,308900,310500,317200,321400,321700,32e4,313200,309100,312300,314400,321900,320600,330800,332600,341800,336200,344600,334700
31403,Ellicott City,Maryland,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446300,435600,437600,438200,440100,411e3,417700,422700,450200,447600,446100,451900,448700,455200,442300,457700,452800,471100,457900,438200,419e3,421900,450200,457900,469100,464400,469e3,436500,432100,425300,445400,457700,464200,470600,456400,454400,456600,462900,47e4,466e3,476700,474700,487300,479400,489300,478400,473800,464600,459400,473800,466700,466700,447600,462100,463500,490500,487800,520200,521600,523e3
26561,Plymouth,Minnesota,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283e3,276600,264900,278900,275e3,294400,294600,306400,307900,301300,285300,288600,282200,286500,268300,278300,283400,298800,316100,332300,333700,322300,316900,311500,307200,299500,291300,293400,296800,308200,311e3,314300,321300,318e3,316300,306700,302200,279200,274900,295200,326e3,346800,344100
14446,Waldorf,Maryland,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216e3,219900,220700,212e3,213100,218100,219900,223500,221700,216200,210700,212800,221400,222300,222100,223e3,226e3,238800,237800,238200,228500,229e3,230800,232400,235900,235500,240600,241100,244100,239800,234100,234400,237300,246700,242e3,244200,243400,251200,253100,259400,258400,260100,258100,261e3,257e3,253e3,248e3,255600,265200,273400,275e3,271500,271400,281200,275200,275900,267200
39655,Marysville,Washington,381,277600,283800,276800,265100,268700,269800,267900,271e3,269900,278700,254400,249900,241100,25e4,241100,236700,232600,236900,231100,237900,235100,238300,223100,225400,230600,236300,225300,217800,213700,216100,213400,216800,211300,209200,195100,193800,186400,187e3,182200,176e3,173800,176200,181600,177900,184200,188200,190700,183200,183100,172e3,160200,157800,174400,188800,195e3,199900,203e3,206e3,201800,203300,212200,219800,225300,219200,228300,232900,237700,230900,232300,231900,237800,243100,245700,244900,241900,244700,245700,245600,244900,250500,252600,257200,244500,244700,244e3,260800,263600,261500,259700,259500,260200,263e3,266200,272300,276800,280500,284400,283800,282600,284900,292900,300500,304100,302800,304600,305400,306800,312900,315e3,319800,320300,327600,340700,342300,340200,330300,333300,338e3,332500,346500,359400,374900,367100,365900
32616,Lynwood,California,382,,,,,,287800,292e3,294900,276600,251500,246600,236200,233200,224700,216900,217600,209600,219500,220500,223600,217200,213600,221e3,230200,232300,224100,222200,214400,220700,221500,237400,241700,238600,226e3,221100,217200,220100,226600,231700,229300,218300,215700,233e3,237400,234900,223100,221800,226600,210100,209300,21e4,224900,226e3,229e3,233400,244400,240700,245900,238700,242600,233700,245700,253100,268800,268500,268e3,257900,253100,260600,268300,281600,272100,28e4,274500,289600,281900,287400,290300,310300,316500,323e3,316500,317700,320100,319e3,313500,306e3,313700,329200,337200,329100,326400,328500,346e3,332e3,342e3,345800,368800,371700,368500,364100,362200,376700,395200,386700,374700,364900,376700,382500,390900,386600,384900,381e3,392400,419e3,417600,415e3,394e3,411200,,,,,
24733,Flower Mound,Texas,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275900,270800,270700,277800,290500,295700,301400,286600,281500,270300,286200,292400,299500,299500,299600,296500,291100,293300,297700,313300,321e3,335300,324500,323e3,310300,314600,313300,320500,318900,320600,316900,312500,328900,327400,328800,323e3,334500,350200,351700,344600,344900,340100,341500,342100,338800,348500,355800,354400,344900,341e3,351600,367900,374100,379700,376200,372400,374100,379900,385800,378100,377400
10226,Avondale,Arizona,384,187600,182e3,172600,163800,156100,154500,147400,143e3,133300,128500,121200,116200,110200,106700,102500,99500,100300,103600,106100,103900,103100,104400,106500,107300,107100,108300,108300,11e4,106900,105800,101400,104700,101400,101500,97500,97800,95600,96300,93900,94100,90300,91500,93100,96500,97100,100700,1e5,101900,103300,109700,118e3,127600,13e4,131800,127400,130100,134300,137800,139300,138900,140500,143800,147400,150500,151700,152700,154400,157400,155600,154300,152400,156e3,159300,159200,160500,155800,154900,155200,157500,157500,158e3,160300,172500,175100,173400,166700,165e3,172800,177100,179800,176500,180400,187100,190700,190100,184600,187700,188700,191300,190200,191800,192200,197500,196200,198600,200100,205600,209700,209900,212e3,213500,215400,210800,211600,208400,210800,212e3,214500,221900,222700,226800,225300,225400,223e3
26374,Palo Alto,California,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754200,1887100,1929300,1998200,1926500,1970400,2066200,2109700,2132e3,2060100,212e4,2100900,2188600,2133700,2223800,2264300,2393300,2339200,2299400,2298700,2377600,2522400,2487200,2460200,2412500,2366600,2269e3,2163200,2221500,2291500,2355400,2343100,2323400,2320900,2387600,2408e3,2397100,2420600,2379900,2426600,2381400,2552900,2555600,2612300,2614600,2707e3,2721600,2701100,2774600,3098800,3147100,3142700,2978800,3054400,3008700
39798,Milpitas,California,386,628500,589e3,548600,581900,590400,606100,596800,548900,538400,487700,493600,451100,423200,387e3,382100,394600,406600,416900,409800,403500,410600,435900,465500,447e3,432900,418200,418400,437900,427300,456100,440700,451100,445100,448e3,445100,416700,408e3,410700,440400,446100,434600,428700,420700,422700,418400,420600,458e3,430200,422700,400700,432300,457400,460800,459e3,468400,473400,495900,505800,512500,490400,485e3,511600,546600,555400,549500,553200,582400,587100,609500,619800,626800,619500,596e3,606400,618e3,632800,643e3,627100,638900,622100,656500,668900,708100,718700,725100,732400,720900,738e3,732900,75e4,739700,753500,760600,762e3,772700,778100,788900,784400,785500,788800,802800,815200,821300,800600,803800,810300,835500,835700,840300,842600,847300,858900,858300,863200,869200,885900,936400,964e3,1000400,1015200,1051900,1077100,1109300,1112400
41333,Union City,California,387,469900,458300,450500,439600,422700,423200,418500,426400,401800,398400,38e4,374e3,348500,347300,355100,368900,374200,367e3,363300,354100,368100,367400,372400,379100,385500,377100,383600,394500,431100,410500,388700,360500,368e3,372900,371400,376700,355600,357700,337200,360500,351900,362200,365800,367200,373700,371400,381e3,372200,353400,349100,368400,387400,395200,384500,406e3,409600,415e3,408100,412600,432500,446400,455900,461900,477400,502300,501400,510300,52e4,532400,536500,537600,506800,506100,473700,510400,503700,542900,564900,581900,582400,588500,576300,598900,596200,642500,629100,619100,611400,619400,636100,616500,614200,605500,646200,669200,689e3,62e4,635400,673100,732700,711e3,691100,706600,724600,736400,726800,711600,699500,683300,719500,724500,758600,718800,746600,754700,804400,814e3,819100,839300,854e3,873400,898900,898e3,916500
5395,Kenner,Louisiana,388,159200,167900,159600,154700,154100,170100,176300,175400,169300,174900,161600,155900,149300,173500,166300,160300,149200,169100,175900,170700,161200,163200,163500,146800,138100,135500,146600,143500,144200,143800,152800,150500,145600,144e3,133900,150200,141500,151600,139400,144700,135800,133900,130900,139100,139700,163500,159e3,157100,131100,136600,129700,133700,132600,151400,154700,152700,149e3,155400,156600,145900,137100,139400,147400,144600,155500,148500,149600,142700,144100,141700,146600,148100,155500,138400,135300,140100,143800,143500,138300,139700,141100,153400,160200,170400,146700,144700,138200,152300,154100,163200,161500,157900,148500,152800,149900,147200,136500,151600,155800,162700,153300,152600,156700,156400,16e4,154600,152700,147900,152700,153400,152600,146e3,148800,164900,172200,171900,167300,173600,179900,171400,159e3,158800,157800,172400
26362,Palatine,Illinois,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200100,203200,213800,217900,217e3,213700,209600,210900,208300,211800,205800,211500,215600,222200,213900,202100,203e3,217600,246e3,244600,238700,222500,226200,227e3,225100,222e3,226800,231600,246500,237400,235900,219500,224800,225100,215500,215700,199500,212100,212400,238600,241500,243300,242300,239200,238400,230900,230400,221600,218300,211600,227500,215600,233e3,222900,263800,
34308,Tomball,Texas,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196100,195200,194600,192200,197500,194700,193500,19e4,193300,192300,192300,191700,202100,200600,201800,197e3,199600,200700,201200,204300,203400,206300,206800,210900,208400,216500,215300,219800,213600,224300,216300,216200,207e3,222200,222200,233500,232100,228e3,218600,209600,218900,222200,226300
47977,The Woodlands,Texas,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305500,298400,281500,281600,278600,285300,283900,284800,270200,261600,275800,29e4,297400,297500,297e3,304800,301500,302e3,304200,311500,323900,334600,336600,331400,315800,315500,319300,326300,322500,322200,323e3,333800,337900,345800,334e3,344500,357600,371800,366200,345e3,348600,349900,354900,350900,348500,345700,336200,324900,317500,300500,304100,309600,334400,335900,332900,318600,296100,281200,288900,300800,316400,315900,326700,329800,334700,336600,325500,307300,31e4,309300,318e3,312e3,337500,342100
7886,Weston,Florida,392,441300,419100,399900,356100,351100,351700,350100,336400,332100,327100,336e3,316300,3e5,282400,270500,262500,282700,305400,301500,292800,281300,286900,287300,293600,321e3,318300,302900,275900,290100,306700,309800,299200,302200,298800,291800,259700,260800,251600,273800,286500,305800,298e3,288400,288900,315e3,295700,288100,281500,312200,307700,288900,278500,287800,301800,297700,292800,299e3,305600,309500,317700,324500,333900,333300,345e3,352300,356600,349200,341e3,348300,345700,355200,355e3,368900,365600,360700,367200,370900,374800,376100,386700,382100,385800,378e3,371700,362300,367900,379700,372300,369500,372200,380400,378800,372600,377100,394e3,403800,398500,374800,378800,379200,387100,375300,380600,387300,397700,397100,397e3,388600,401300,420800,423500,413900,401300,396600,398400,394100,419700,428200,46e4,465100,460800,431100,420900,428900
10815,Chino Hills,California,393,498600,477600,466500,44e4,451600,457500,454100,443300,437e3,440600,423800,411400,405e3,404600,402e3,393300,387200,38e4,389100,413100,428300,440300,451900,440800,436400,408100,417500,414400,424300,422400,428400,438700,435400,432600,415900,401400,398100,405e3,400600,373800,362e3,374e3,384200,397900,401300,397600,372300,367600,382200,397700,388400,385500,383300,4e5,414600,420800,432800,430100,461e3,458500,456100,434900,443900,462900,484200,5e5,507400,512400,523700,524400,531300,522300,528900,529300,535700,538500,539900,540200,547600,538800,537800,538500,538e3,551200,553e3,542800,537e3,536600,558400,548300,523700,534900,539400,558900,531500,541600,551700,588700,588600,570900,551200,558600,578500,591700,599100,621300,639700,628400,629400,625400,646500,631e3,608800,594900,595e3,628800,661200,678e3,690700,666500,675300,666100,659e3,627e3
16697,Alameda,California,394,622900,603100,594900,572e3,580400,593e3,579300,571100,583100,601300,588500,570400,565e3,569300,542700,544800,545500,579600,559100,548500,521700,546900,548800,531e3,533600,533300,542300,522300,512e3,554500,571500,587500,556900,547200,573700,531200,504100,460500,482400,470800,468700,459500,459900,448400,458600,462700,447e3,419300,417400,45e4,466400,479e3,481600,512600,506400,526900,522600,548800,556300,564200,539500,533200,548300,595800,608600,595e3,598800,602300,630400,628700,631900,649300,662300,669900,652400,687500,671600,681900,659500,685700,684200,675e3,678500,696800,738500,756e3,765300,743e3,750900,755400,751700,757600,766400,805700,829300,833800,818e3,797400,792400,805e3,812e3,825100,822700,828500,822300,836200,834800,837e3,833300,857800,869700,903900,914300,903e3,913800,890400,918200,883700,915600,885900,889e3,883100,913200,964900
17845,Eagan,Minnesota,395,257500,234400,213900,221400,231500,233400,231400,235800,238800,226500,220800,215700,218600,222200,212400,224700,222300,225600,217e3,216700,217100,219900,217200,214100,206800,203900,203200,199500,194800,194e3,203300,211500,202300,183400,181200,193600,183e3,184900,179500,194400,190200,181700,185800,190600,199100,195900,192200,182300,174800,177800,194300,208300,215e3,222900,23e4,233800,226200,225300,224300,209500,208200,204400,233800,233200,231e3,222e3,222300,227400,234700,235e3,228900,222900,23e4,234e3,233400,229300,221100,230700,230600,238e3,233700,230400,241400,240700,246800,241600,241300,242300,245400,241800,240600,238300,241600,246700,247900,251400,241600,241e3,245e3,255900,260100,260600,265400,266300,259800,258700,255500,262700,240300,247900,244300,248200,245200,258e3,280400,280300,271900,268700,273100,273600,261200,258e3,264100,287300
17718,Daytona Beach,Florida,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4,70900,71200,69300,61500,61200,63800,65200,66600,73e3,76300,70200,61200,62e3,62500,66300,65900,72100,81900,85100,83600,75700,76300,78800,83400,81300,87300,83800,90600,87600,88500,82300,85200,89200,91800,96400,91500,89500,82400,85e3,80600,86800,86700,95300,90900,94e3,103300,107400,101800,102600,94200,111800,109900,116500,111500,114900,121e3,115100,112100,103300,110900,119600,127300,121e3,110200,110600,115400,121700,123100,123500,117500,118200,125400,130600,122e3,121200,116700,136800,135700,144600,140700,140200,147200,150600,150300
26483,Pico Rivera,California,397,360300,340400,336400,339900,347300,341400,332500,318600,312800,307500,300400,282e3,277900,280400,280700,269200,272500,278400,285400,275100,275500,275600,278500,278500,278600,281800,281200,278900,287500,281700,291e3,277100,283200,279800,277800,280200,273300,268800,263600,261300,275400,273700,277100,261700,259e3,256900,253600,257700,253800,260100,255700,255100,261400,269400,279400,273800,274400,27e4,274500,270700,287800,301e3,314700,318300,319500,325600,326100,331800,334200,334500,332700,336100,339400,346200,351200,352900,359200,356e3,362100,354100,356e3,357200,360500,353800,352900,354700,370900,378100,380900,388100,386500,390100,384400,389600,393900,394200,398200,399400,402500,393300,410900,412100,426300,416300,420100,422900,427800,432700,437400,435800,434100,429500,445e3,448400,449100,438500,448900,457500,458700,458100,459e3,468900,466300,467100
30394,Bel Air,Maryland,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256800,254800,255400,252900,251500,242600,248500,254600,256700,250400,243500,260400,277e3,278900,266100,262700,267e3,276200,276800,274400,276100,274900,282700,275e3,271900,272700,270600,275e3,267900,282300,270100,272800,266600,274500,299e3,288600,283600,254100,262900,291200,291100,293500,261500,267e3,264600,285200
16839,Auburn,Washington,399,311200,309600,287800,273400,275300,277500,279700,272600,267700,254700,250500,259800,269900,264700,253500,246100,247800,241200,237200,232200,236600,246300,235e3,243900,233800,239600,227500,225800,218200,215800,215300,217800,219400,222300,225e3,224800,224e3,226200,217e3,199900,185600,182500,192700,199500,192400,188700,190500,193600,194300,183500,189600,185400,191200,185800,199700,202300,207900,194700,200400,206400,22e4,220800,224200,225600,230400,231500,228e3,223900,224300,233200,240400,235600,237200,235600,242300,242100,243900,245300,254900,259800,261800,251700,254e3,257900,263500,269e3,271400,279300,28e4,283900,284300,285300,287100,289500,289900,293500,292800,293700,296300,297900,298600,299400,304e3,310800,317400,320200,317400,316600,322e3,334900,337600,331600,331100,332400,343500,345600,345600,341e3,342800,358800,376200,385e3,380500,374100
34725,West Bloomfield,Michigan,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176500,172800,178300,18e4,182700,175300,181300,199900,212e3,215200,212300,217e3,22e4,223900,227800,225200,225900,232100,238500,249300,234500,224800,216700,233900,240500,237900,227600,239300,241900,242700,235300,231600,233200,231500,232e3,243200,242300,246700,237100,242100,241200,242300,239700,243400,244500,245600,248900,248600,253200,251800,250700,249900,250500,253700,253800,253600,255700,258200,262100,267900,275e3,266500,267100,257400,274200,272100,286900,273500,278400,271800,274500
32991,Mount Vernon,New York,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331900,370900,370200,400700,399400,400400,369800,363900,358700,373500,362300,383400,385500,366700,39e4,343300,327100,296e3,304e3,355900,366500,400100,410900,395500,400500,359e3,371200,363e3,391600,394400,388800,376800,428900,418500
21057,Venice,Florida,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129200,141100,152300,151400,139400,133800,134600,131900,134400,127700,130100,128600,133900,138100,145100,15e4,153400,152200,151400,152900,151600,160500,163400,161400,158400,155800,164200,163600,163400,161400,160100,163900,166300,170200,166400,166e3,163700,171e3,165400,163900,161800,168500,176700,176300,171200,165800,169800,178200,180500,178e3,176500,181600,183800,183100,184100,187700,191700,197400,209200,210500,203800,191600,2e5,204800,214900,212200,206100,203100,207400,211300,206e3,207100,219300,235900,233600,227700,217600,219400,223300,242300,249300,258900,243300,237900,234100,237e3,235900,232100
37406,Bethesda,Maryland,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730800,741200,715600,745700,755800,777300,780300,783900,785100,778400,756800,762200,770800,804900,811100,826800,823400,799700,777400,774200,764200,746100,742700,735700,735600,738100,761100,767300,783900,788800,785e3,785200,830200,855800,862200,846e3,860100,863400,819800,802300,787500,798500,801500,822800,830700,852600,836300,831700,814300,823300,825500,806800,809400,796200,802700,763900,798500,789500,832400,840500,890500,860900,833400,808400,851100,869800
10484,Bolingbrook,Illinois,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149700,149100,156800,151100,158300,158e3,163500,159800,157200,164800,165900,167600,160700,161200,158400,146600,142400,141400,155100,158700,154200,154400,152200,157500,16e4,156e3,171700,172400,184800,173900,173100,168100,168100,165700,167200,166600,180400,183100,186e3,174400,173500,175800,185300,192200,195800,196e3,196300,194300,194600,190900,190900,191500,202400,198500,197900,186e3,190600,189500,194300,195600,200600,203300,212500,210700,211600,207100,214200,214700,212e3
10889,Cocoa,Florida,405,,,,,,,,,,,,,,,,,,,,93e3,89700,86100,89e3,92100,91300,86400,83e3,85500,85100,80600,74900,71600,63700,59900,63300,68300,71900,73100,76600,82500,79600,81e3,81900,81600,82600,80900,88300,81900,80300,72800,77800,73700,72800,72500,79300,78700,75300,67600,69e3,73700,77900,82900,82200,83700,78400,81500,78100,81700,8e4,85500,86800,80500,77800,77600,83200,88e3,85700,84700,86600,87700,95400,92500,97e3,92e3,91700,93800,96400,95700,100100,105700,113e3,112100,112300,109800,105800,113600,119800,122100,123200,121400,130600,126900,127900,127800,127e3,131600,138e3,147100,151400,145500,147300,147600,159e3,161e3,164900,156200,147600,141200,151400,163e3,175800,168500,168200,163900
46400,Maple Grove,Minnesota,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241300,220200,230500,232400,249800,248700,239600,237600,233500,234300,229500,234500,236200,245500,242700,247800,248600,258700,257600,259100,257800,257900,256900,254100,257200,257300,267800,264200,266700,258200,260100,254200,255200,256300,260600,253300,259500,263400,264600,266700,265900,272700,268800
14552,West Hartford,Connecticut,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298500,282700,272e3,271e3,275200,277100,281500,283100,282300,283700,284600,281900,290600,287200,277300,262700,264400,291400,294e3,293100,275200,274200,276100,276900,270600,278400,288100,293800,290700,293500,292300,285800,290800,295600,313900,307100,305200,286600,279500,281100,273400,288800,298400,317300,309200,295600
31751,Glen Allen,Virginia,408,262500,282200,272600,272600,262300,264300,264e3,259600,255700,259700,266100,271300,261300,252e3,245600,249400,253100,252500,255700,252900,264800,267600,294800,275100,261200,247700,256500,264900,264900,263600,255100,246600,266900,265700,248900,235200,235900,243500,23e4,225e3,244400,247e3,268800,247600,258300,238700,249600,235700,239300,244700,245300,252100,261800,264700,260700,239800,261600,266400,275800,263600,253400,265300,264600,280300,270500,269800,272200,268500,270500,269e3,272400,274300,274900,264200,261e3,259900,278600,280300,281400,273e3,283300,280200,278200,275800,277900,280200,274500,274900,274200,276400,276300,266600,280700,272800,280100,276700,285600,290400,279100,288300,286900,288200,279400,283800,287100,294700,297500,296900,297600,297300,302800,301700,307700,309900,304900,296900,301100,304200,313600,312700,312900,319700,317300,328e3
41054,Statesville,North Carolina,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122300,123700,129900,130900,129500,124600,127600,129800,130900,128200,133900,136100,139100,135300,133200,133500,134600,135200,132800,130200,131200,135500,139500,140500,139900,140100,143700,148400,15e4,145500,139300,130300,133100,135e3
